time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2018/12/16/17:22:16.265948,104705,1545002536,265755891,imu_link,0,1,30.6280193329,-96.4820785522,47.6041069031,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.275857,104706,1545002536,275656938,imu_link,0,1,30.6280193329,-96.4820785522,47.6056365967,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.285737,104707,1545002536,285540103,imu_link,0,1,30.6280193329,-96.4820785522,47.606262207,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.296036,104708,1545002536,295712947,imu_link,0,1,30.6280212402,-96.4820785522,47.6069145203,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.305764,104709,1545002536,305577993,imu_link,0,1,30.6280212402,-96.4820785522,47.6073303223,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.315828,104710,1545002536,315623998,imu_link,0,1,30.6280212402,-96.4820785522,47.607749939,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.325749,104711,1545002536,325544118,imu_link,0,1,30.6280212402,-96.4820785522,47.6086273193,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.335883,104712,1545002536,335666894,imu_link,0,1,30.6280212402,-96.4820785522,47.6094932556,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.345808,104713,1545002536,345650911,imu_link,0,1,30.6280231476,-96.4820785522,47.6106185913,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.355790,104714,1545002536,355627059,imu_link,0,1,30.6280231476,-96.4820785522,47.6117591858,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.365961,104715,1545002536,365751028,imu_link,0,1,30.6280231476,-96.4820785522,47.611995697,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.375949,104716,1545002536,375756025,imu_link,0,1,30.6280231476,-96.4820785522,47.6122436523,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.385866,104717,1545002536,385658979,imu_link,0,1,30.6280231476,-96.4820785522,47.6124076843,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.396035,104718,1545002536,395692110,imu_link,0,1,30.6280250549,-96.4820785522,47.6042556763,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.405841,104719,1545002536,405649900,imu_link,0,1,30.6280250549,-96.4820785522,47.5964622498,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.416287,104720,1545002536,416055917,imu_link,0,1,30.6280250549,-96.4820785522,47.5968666077,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.425868,104721,1545002536,425640106,imu_link,0,1,30.6280250549,-96.4820785522,47.5964584351,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.435678,104722,1545002536,435415983,imu_link,0,1,30.6280269623,-96.4820785522,47.596031189,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.445779,104723,1545002536,445605039,imu_link,0,1,30.6280269623,-96.4820785522,47.5958786011,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.455864,104724,1545002536,455651044,imu_link,0,1,30.6280269623,-96.4820785522,47.5957870483,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.466742,104725,1545002536,466511964,imu_link,0,1,30.6280269623,-96.4820785522,47.5954627991,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.475770,104726,1545002536,475569009,imu_link,0,1,30.6280269623,-96.4820785522,47.5951652527,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.485776,104727,1545002536,485580921,imu_link,0,1,30.6280288696,-96.4820785522,47.595615387,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.495854,104728,1545002536,495644092,imu_link,0,1,30.6280288696,-96.4820785522,47.5960235596,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.505821,104729,1545002536,505633115,imu_link,0,1,30.6280288696,-96.4820785522,47.5958404541,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.515808,104730,1545002536,515642881,imu_link,0,1,30.6280288696,-96.4820785522,47.5956535339,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.525762,104731,1545002536,525566101,imu_link,0,1,30.6280288696,-96.4820785522,47.595199585,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.535825,104732,1545002536,535646915,imu_link,0,1,30.628030777,-96.4820785522,47.5948028564,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.545827,104733,1545002536,545623064,imu_link,0,1,30.628030777,-96.4820785522,47.5953407288,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.556292,104734,1545002536,555803060,imu_link,0,1,30.628030777,-96.4820785522,47.595993042,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.566490,104735,1545002536,566210985,imu_link,0,1,30.628030777,-96.4820785522,47.5965118408,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.575825,104736,1545002536,575642108,imu_link,0,1,30.628030777,-96.4820785522,47.5970420837,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.585835,104737,1545002536,585654020,imu_link,0,1,30.6280326843,-96.4820785522,47.5965995789,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.595910,104738,1545002536,595762968,imu_link,0,1,30.6280326843,-96.4820785522,47.5961761475,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.605750,104739,1545002536,605556011,imu_link,0,1,30.6280326843,-96.4820785522,47.5972251892,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.615892,104740,1545002536,615710020,imu_link,0,1,30.6280326843,-96.4820785522,47.5982780457,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.625734,104741,1545002536,625576019,imu_link,0,1,30.6280345917,-96.4820785522,47.5990943909,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.635961,104742,1545002536,635760068,imu_link,0,1,30.6280345917,-96.4820785522,47.5999183655,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.645780,104743,1545002536,645548105,imu_link,0,1,30.6280345917,-96.4820785522,47.5910491943,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.655851,104744,1545002536,655606985,imu_link,0,1,30.6280345917,-96.4820785522,47.5825233459,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.666701,104745,1545002536,666487932,imu_link,0,1,30.6280345917,-96.4820785522,47.5840415955,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.675904,104746,1545002536,675581932,imu_link,0,1,30.628036499,-96.4820785522,47.5850601196,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.685752,104747,1545002536,685528039,imu_link,0,1,30.628036499,-96.4820785522,47.5854263306,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.695940,104748,1545002536,695765018,imu_link,0,1,30.628036499,-96.4820785522,47.5857772827,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.705826,104749,1545002536,705617904,imu_link,0,1,30.628036499,-96.4820785522,47.5867652893,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.715743,104750,1545002536,715519905,imu_link,0,1,30.628036499,-96.4820785522,47.5877571106,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.725735,104751,1545002536,725554943,imu_link,0,1,30.6280384064,-96.4820785522,47.5883255005,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.735870,104752,1545002536,735670089,imu_link,0,1,30.6280384064,-96.4820785522,47.5888710022,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.745913,104753,1545002536,745662927,imu_link,0,1,30.6280384064,-96.4820785522,47.5902786255,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.755735,104754,1545002536,755527973,imu_link,0,1,30.6280384064,-96.4820785522,47.59167099,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.766019,104755,1545002536,765763044,imu_link,0,1,30.6280403137,-96.4820785522,47.5919494629,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.775830,104756,1545002536,775657892,imu_link,0,1,30.6280403137,-96.4820785522,47.5922088623,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.785800,104757,1545002536,785619974,imu_link,0,1,30.6280403137,-96.4820785522,47.5924682617,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.795930,104758,1545002536,795690059,imu_link,0,1,30.6280403137,-96.4820785522,47.5927391052,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.805864,104759,1545002536,805680036,imu_link,0,1,30.6280403137,-96.4820785522,47.5937004089,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.816057,104760,1545002536,815870046,imu_link,0,1,30.6280422211,-96.4820785522,47.5946769714,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.825917,104761,1545002536,825675964,imu_link,0,1,30.6280422211,-96.4820785522,47.5961265564,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.835838,104762,1545002536,835661888,imu_link,0,1,30.6280422211,-96.4820785522,47.5975875854,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.845763,104763,1545002536,845592975,imu_link,0,1,30.6280422211,-96.4820785522,47.5980987549,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.855842,104764,1545002536,855664968,imu_link,0,1,30.6280422211,-96.4820785522,47.5986480713,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.866171,104765,1545002536,865787029,imu_link,0,1,30.6280441284,-96.4820785522,47.5992202759,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.875869,104766,1545002536,875655889,imu_link,0,1,30.6280441284,-96.4820785522,47.5997848511,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.885919,104767,1545002536,885677099,imu_link,0,1,30.6280441284,-96.4820785522,47.5995674133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.895964,104768,1545002536,895759105,imu_link,0,1,30.6280441284,-96.4820785522,47.5941772461,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.905759,104769,1545002536,905574083,imu_link,0,1,30.6280441284,-96.4820785522,47.5886001587,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.915644,104770,1545002536,915452957,imu_link,0,1,30.6280460358,-96.4820785522,47.5882110596,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.925925,104771,1545002536,925673961,imu_link,0,1,30.6280460358,-96.4820785522,47.5887680054,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.935852,104772,1545002536,935642957,imu_link,0,1,30.6280460358,-96.4820785522,47.5893173218,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.945747,104773,1545002536,945544004,imu_link,0,1,30.6280460358,-96.4820785522,47.5896377563,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.955733,104774,1545002536,955560922,imu_link,0,1,30.6280479431,-96.4820785522,47.5899620056,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.966099,104775,1545002536,965781927,imu_link,0,1,30.6280479431,-96.4820785522,47.590297699,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.975803,104776,1545002536,975621938,imu_link,0,1,30.6280479431,-96.4820785522,47.5906486511,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.985803,104777,1545002536,985588073,imu_link,0,1,30.6280479431,-96.4820785522,47.5907058716,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:16.995867,104778,1545002536,995671033,imu_link,0,1,30.6280479431,-96.4820785522,47.5907821655,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.005828,104779,1545002537,5650997,imu_link,0,1,30.6280498505,-96.4820785522,47.5913772583,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.015970,104780,1545002537,15743970,imu_link,0,1,30.6280498505,-96.4820785522,47.591999054,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.026031,104781,1545002537,25707960,imu_link,0,1,30.6280498505,-96.4820785522,47.5921897888,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.035866,104782,1545002537,35676002,imu_link,0,1,30.6280498505,-96.4820785522,47.5924110413,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.045874,104783,1545002537,45696020,imu_link,0,1,30.6280498505,-96.4820785522,47.5937767029,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.055785,104784,1545002537,55573940,imu_link,0,1,30.6280517578,-96.4820785522,47.5951843262,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.066077,104785,1545002537,65828084,imu_link,0,1,30.6280517578,-96.4820785522,47.596862793,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.075871,104786,1545002537,75664043,imu_link,0,1,30.6280517578,-96.4820785522,47.5985488892,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.085844,104787,1545002537,85633993,imu_link,0,1,30.6280517578,-96.4820785522,47.5997772217,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.095851,104788,1545002537,95644950,imu_link,0,1,30.6280517578,-96.4820785522,47.6010322571,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.105664,104789,1545002537,105463027,imu_link,0,1,30.6280536652,-96.4820785522,47.6018753052,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.115660,104790,1545002537,115506887,imu_link,0,1,30.6280536652,-96.4820785522,47.6026954651,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.125916,104791,1545002537,125726938,imu_link,0,1,30.6280536652,-96.4820785522,47.6039810181,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.135848,104792,1545002537,135675907,imu_link,0,1,30.6280536652,-96.4820785522,47.6052932739,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.145731,104793,1545002537,145530939,imu_link,0,1,30.6280555725,-96.4820785522,47.5972442627,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.155815,104794,1545002537,155612945,imu_link,0,1,30.6280555725,-96.4820785522,47.5897407532,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.166329,104795,1545002537,165894985,imu_link,0,1,30.6280555725,-96.4820785522,47.5919685364,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.175835,104796,1545002537,175658941,imu_link,0,1,30.6280555725,-96.4820785522,47.5935287476,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.185987,104797,1545002537,185789108,imu_link,0,1,30.6280555725,-96.4820785522,47.5948562622,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.196002,104798,1545002537,195797920,imu_link,0,1,30.6280574799,-96.4820785522,47.596118927,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.205980,104799,1545002537,205782890,imu_link,0,1,30.6280574799,-96.4820785522,47.596950531,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.215959,104800,1545002537,215785980,imu_link,0,1,30.6280574799,-96.4820785522,47.5977973938,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.225786,104801,1545002537,225562095,imu_link,0,1,30.6280574799,-96.4820785522,47.5988616943,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.235841,104802,1545002537,235629081,imu_link,0,1,30.6280574799,-96.4820785522,47.5999069214,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.245856,104803,1545002537,245675086,imu_link,0,1,30.6280593872,-96.4820785522,47.6009216309,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.257462,104804,1545002537,257181882,imu_link,0,1,30.6280593872,-96.4820785522,47.6019287109,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.265790,104805,1545002537,265593051,imu_link,0,1,30.6280593872,-96.4820785522,47.6029548645,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.275779,104806,1545002537,275612115,imu_link,0,1,30.6280593872,-96.4820785522,47.6039810181,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.285853,104807,1545002537,285674095,imu_link,0,1,30.6280593872,-96.4820785522,47.6052093506,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.295929,104808,1545002537,295713901,imu_link,0,1,30.6280612946,-96.4820785522,47.6064186096,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.305859,104809,1545002537,305624008,imu_link,0,1,30.6280612946,-96.4820785522,47.6076622009,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.316097,104810,1545002537,315906047,imu_link,0,1,30.6280612946,-96.4820785522,47.608921051,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.325925,104811,1545002537,325753927,imu_link,0,1,30.6280612946,-96.4820785522,47.6096992493,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.335824,104812,1545002537,335637092,imu_link,0,1,30.6280632019,-96.4820785522,47.6104774475,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.345819,104813,1545002537,345626115,imu_link,0,1,30.6280632019,-96.4820785522,47.6114959717,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.356450,104814,1545002537,355746984,imu_link,0,1,30.6280632019,-96.4820785522,47.6125411987,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.365966,104815,1545002537,365744113,imu_link,0,1,30.6280632019,-96.4820785522,47.6131362915,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.375880,104816,1545002537,375701904,imu_link,0,1,30.6280632019,-96.4820785522,47.6137390137,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.385826,104817,1545002537,385622024,imu_link,0,1,30.6280651093,-96.4820785522,47.614818573,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.395840,104818,1545002537,395648002,imu_link,0,1,30.6280651093,-96.4820785522,47.6096992493,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.405840,104819,1545002537,405639886,imu_link,0,1,30.6280651093,-96.4820785522,47.6044960022,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.416056,104820,1545002537,415815114,imu_link,0,1,30.6280651093,-96.4820785522,47.6054992676,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.425915,104821,1545002537,425731897,imu_link,0,1,30.6280651093,-96.4820785522,47.606300354,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.435822,104822,1545002537,435653924,imu_link,0,1,30.6280670166,-96.4820785522,47.6071205139,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.445813,104823,1545002537,445646047,imu_link,0,1,30.6280670166,-96.4820785522,47.6083755493,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.456614,104824,1545002537,455826997,imu_link,0,1,30.6280670166,-96.4820785522,47.60962677,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.466109,104825,1545002537,465893030,imu_link,0,1,30.6280670166,-96.4820785522,47.6102409363,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.475953,104826,1545002537,475725889,imu_link,0,1,30.628068924,-96.4820785522,47.6108436584,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.485938,104827,1545002537,485726118,imu_link,0,1,30.628068924,-96.4820785522,47.6127433777,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.496095,104828,1545002537,495851993,imu_link,0,1,30.628068924,-96.4820785522,47.6146697998,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.505890,104829,1545002537,505680084,imu_link,0,1,30.628068924,-96.4820785522,47.6164169312,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.515908,104830,1545002537,515717983,imu_link,0,1,30.628068924,-96.4820785522,47.6181755066,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.525871,104831,1545002537,525672912,imu_link,0,1,30.6280708313,-96.4820785522,47.619934082,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
2018/12/16/17:22:17.535937,104832,1545002537,535751104,imu_link,0,1,30.6280708313,-96.4820785522,47.6217269897,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0001)",0
