time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.front_left,.front_right,.rear_left,.rear_right
2018/12/16/17:23:23.980303,55873,1545002603,980031647,,-57,-49,-65,-53
2018/12/16/17:23:24.000339,55874,1545002604,54750,,-57,-49,-65,-53
2018/12/16/17:23:24.020318,55875,1545002604,20067189,,-57,-47,-65,-53
2018/12/16/17:23:24.040741,55876,1545002604,40466952,,-57,-45,-65,-53
2018/12/16/17:23:24.060254,55877,1545002604,60027228,,-61,-53,-65,-53
2018/12/16/17:23:24.080872,55878,1545002604,80411383,,-63,-63,-65,-53
2018/12/16/17:23:24.100403,55879,1545002604,100027762,,-61,-65,-63,-53
2018/12/16/17:23:24.120583,55880,1545002604,120062230,,-59,-61,-63,-53
2018/12/16/17:23:24.141301,55881,1545002604,141149193,,-57,-57,-65,-51
2018/12/16/17:23:24.160273,55882,1545002604,160016086,,-53,-41,-65,-49
2018/12/16/17:23:24.180211,55883,1545002604,179998631,,-53,-31,-65,-49
2018/12/16/17:23:24.200290,55884,1545002604,200013095,,-51,-23,-65,-47
2018/12/16/17:23:24.220240,55885,1545002604,220009392,,-51,-31,-65,-47
2018/12/16/17:23:24.240744,55886,1545002604,240492043,,-51,-35,-67,-47
2018/12/16/17:23:24.260196,55887,1545002604,260011039,,-51,-33,-69,-49
2018/12/16/17:23:24.280552,55888,1545002604,280274630,,-51,-33,-71,-49
2018/12/16/17:23:24.300260,55889,1545002604,300012526,,-51,-35,-69,-49
2018/12/16/17:23:24.320297,55890,1545002604,320012282,,-51,-37,-69,-49
2018/12/16/17:23:24.341584,55891,1545002604,341430210,,-51,-39,-69,-49
2018/12/16/17:23:24.360293,55892,1545002604,360018353,,-51,-41,-65,-49
2018/12/16/17:23:24.380315,55893,1545002604,380013801,,-51,-41,-65,-49
2018/12/16/17:23:24.400330,55894,1545002604,400013971,,-53,-45,-65,-51
2018/12/16/17:23:24.420434,55895,1545002604,420016777,,-53,-47,-65,-51
2018/12/16/17:23:24.440593,55896,1545002604,440389498,,-53,-49,-65,-53
2018/12/16/17:23:24.460559,55897,1545002604,460409270,,-55,-53,-63,-55
2018/12/16/17:23:24.480217,55898,1545002604,480010372,,-55,-53,-63,-55
2018/12/16/17:23:24.500473,55899,1545002604,500009607,,-57,-53,-63,-53
2018/12/16/17:23:24.520352,55900,1545002604,520109803,,-57,-53,-69,-51
2018/12/16/17:23:24.540606,55901,1545002604,540463397,,-57,-53,-73,-61
2018/12/16/17:23:24.560363,55902,1545002604,560112357,,-57,-53,-73,-71
2018/12/16/17:23:24.580283,55903,1545002604,580008546,,-57,-51,-69,-69
2018/12/16/17:23:24.600292,55904,1545002604,600005898,,-57,-49,-65,-63
2018/12/16/17:23:24.620517,55905,1545002604,620009229,,-57,-49,-63,-57
2018/12/16/17:23:24.640867,55906,1545002604,640417014,,-57,-47,-59,-45
2018/12/16/17:23:24.660362,55907,1545002604,660080172,,-57,-45,-55,-29
2018/12/16/17:23:24.680272,55908,1545002604,680016779,,-57,-45,-55,-31
2018/12/16/17:23:24.700355,55909,1545002604,700012909,,-59,-45,-57,-37
2018/12/16/17:23:24.720111,55910,1545002604,719914409,,-59,-43,-57,-39
2018/12/16/17:23:24.740661,55911,1545002604,740421634,,-59,-43,-57,-37
2018/12/16/17:23:24.760283,55912,1545002604,760039639,,-57,-43,-59,-37
2018/12/16/17:23:24.780124,55913,1545002604,779890058,,-57,-43,-61,-39
2018/12/16/17:23:24.800294,55914,1545002604,799939690,,-57,-43,-61,-41
2018/12/16/17:23:24.820148,55915,1545002604,819896589,,-57,-43,-63,-43
2018/12/16/17:23:24.841009,55916,1545002604,840760989,,-57,-43,-65,-45
2018/12/16/17:23:24.860488,55917,1545002604,860018012,,-57,-45,-65,-45
2018/12/16/17:23:24.880170,55918,1545002604,879885181,,-57,-47,-65,-47
2018/12/16/17:23:24.900318,55919,1545002604,899890216,,-57,-47,-65,-49
2018/12/16/17:23:24.920210,55920,1545002604,919897748,,-55,-47,-67,-51
2018/12/16/17:23:24.941499,55921,1545002604,940906938,,-55,-47,-67,-53
2018/12/16/17:23:24.960433,55922,1545002604,960004140,,-55,-47,-69,-53
2018/12/16/17:23:24.980115,55923,1545002604,979850926,,-55,-47,-69,-55
2018/12/16/17:23:25.000166,55924,1545002604,999882405,,-55,-47,-69,-55
2018/12/16/17:23:25.020410,55925,1545002605,19897827,,-55,-47,-67,-55
2018/12/16/17:23:25.040440,55926,1545002605,40125051,,-55,-47,-67,-55
2018/12/16/17:23:25.060112,55927,1545002605,59885060,,-55,-49,-67,-55
2018/12/16/17:23:25.081521,55928,1545002605,80002883,,-55,-51,-67,-53
2018/12/16/17:23:25.100330,55929,1545002605,99864188,,-55,-53,-67,-53
2018/12/16/17:23:25.120220,55930,1545002605,119869381,,-57,-51,-67,-53
2018/12/16/17:23:25.140582,55931,1545002605,140372687,,-57,-51,-67,-53
2018/12/16/17:23:25.160061,55932,1545002605,159862104,,-57,-51,-67,-53
2018/12/16/17:23:25.180218,55933,1545002605,179850443,,-57,-49,-67,-51
2018/12/16/17:23:25.200227,55934,1545002605,199866208,,-57,-49,-67,-51
2018/12/16/17:23:25.220317,55935,1545002605,219854646,,-57,-47,-67,-51
2018/12/16/17:23:25.240327,55936,1545002605,240054495,,-57,-47,-67,-49
2018/12/16/17:23:25.260145,55937,1545002605,259873786,,-57,-47,-67,-49
2018/12/16/17:23:25.280070,55938,1545002605,279851464,,-57,-47,-67,-49
2018/12/16/17:23:25.300473,55939,1545002605,299866341,,-57,-47,-67,-49
2018/12/16/17:23:25.320463,55940,1545002605,319863839,,-57,-47,-67,-49
2018/12/16/17:23:25.340668,55941,1545002605,340493693,,-57,-47,-67,-49
2018/12/16/17:23:25.360231,55942,1545002605,360029576,,-57,-45,-69,-51
2018/12/16/17:23:25.380021,55943,1545002605,379836453,,-57,-45,-69,-51
2018/12/16/17:23:25.400622,55944,1545002605,400123757,,-57,-45,-69,-51
2018/12/16/17:23:25.420074,55945,1545002605,419838080,,-57,-45,-69,-51
2018/12/16/17:23:25.440210,55946,1545002605,440048880,,-57,-45,-69,-51
2018/12/16/17:23:25.460001,55947,1545002605,459827424,,-57,-45,-69,-49
2018/12/16/17:23:25.480219,55948,1545002605,479833616,,-57,-45,-67,-49
2018/12/16/17:23:25.500473,55949,1545002605,499823334,,-57,-45,-65,-49
2018/12/16/17:23:25.520156,55950,1545002605,519813131,,-57,-45,-65,-49
2018/12/16/17:23:25.540550,55951,1545002605,540381271,,-57,-45,-65,-49
2018/12/16/17:23:25.560047,55952,1545002605,559825874,,-57,-43,-65,-53
2018/12/16/17:23:25.579995,55953,1545002605,579799795,,-57,-45,-69,-53
2018/12/16/17:23:25.600056,55954,1545002605,599819569,,-55,-45,-69,-53
2018/12/16/17:23:25.620371,55955,1545002605,619814876,,-57,-45,-69,-53
2018/12/16/17:23:25.640213,55956,1545002605,640000601,,-57,-45,-69,-53
2018/12/16/17:23:25.660046,55957,1545002605,659798565,,-57,-45,-69,-53
2018/12/16/17:23:25.679991,55958,1545002605,679799921,,-57,-45,-69,-51
2018/12/16/17:23:25.700106,55959,1545002605,699802638,,-57,-45,-69,-51
2018/12/16/17:23:25.720049,55960,1545002605,719787664,,-55,-45,-69,-53
2018/12/16/17:23:25.740203,55961,1545002605,740062443,,-55,-45,-69,-53
2018/12/16/17:23:25.760132,55962,1545002605,759792703,,-55,-45,-69,-53
2018/12/16/17:23:25.779968,55963,1545002605,779785798,,-55,-45,-69,-53
2018/12/16/17:23:25.800133,55964,1545002605,799792743,,-57,-45,-67,-53
2018/12/16/17:23:25.820001,55965,1545002605,819801382,,-57,-45,-67,-53
2018/12/16/17:23:25.840626,55966,1545002605,840481847,,-55,-45,-67,-53
2018/12/16/17:23:25.859949,55967,1545002605,859747869,,-55,-45,-67,-53
2018/12/16/17:23:25.880062,55968,1545002605,879776579,,-57,-45,-67,-53
2018/12/16/17:23:25.900087,55969,1545002605,899773981,,-57,-45,-67,-53
2018/12/16/17:23:25.920025,55970,1545002605,919765358,,-55,-45,-67,-53
2018/12/16/17:23:25.940175,55971,1545002605,939997640,,-55,-45,-69,-51
2018/12/16/17:23:25.959976,55972,1545002605,959744185,,-57,-47,-67,-51
2018/12/16/17:23:25.979941,55973,1545002605,979756282,,-55,-47,-67,-51
2018/12/16/17:23:26.000018,55974,1545002605,999753526,,-55,-49,-67,-51
2018/12/16/17:23:26.020005,55975,1545002606,19744486,,-55,-49,-67,-51
2018/12/16/17:23:26.040451,55976,1545002606,40101676,,-55,-49,-67,-49
2018/12/16/17:23:26.059964,55977,1545002606,59743639,,-55,-49,-69,-49
2018/12/16/17:23:26.079947,55978,1545002606,79765573,,-55,-49,-69,-51
2018/12/16/17:23:26.100116,55979,1545002606,99745629,,-55,-47,-69,-51
2018/12/16/17:23:26.119996,55980,1545002606,119722052,,-55,-45,-69,-51
2018/12/16/17:23:26.140166,55981,1545002606,139996712,,-55,-45,-69,-51
2018/12/16/17:23:26.160252,55982,1545002606,159721704,,-55,-45,-69,-51
2018/12/16/17:23:26.179900,55983,1545002606,179723798,,-55,-47,-69,-51
2018/12/16/17:23:26.199961,55984,1545002606,199720287,,-55,-49,-69,-49
2018/12/16/17:23:26.219944,55985,1545002606,219712605,,-55,-51,-69,-49
2018/12/16/17:23:26.240236,55986,1545002606,240054332,,-55,-51,-69,-49
2018/12/16/17:23:26.259953,55987,1545002606,259719045,,-55,-49,-69,-49
2018/12/16/17:23:26.280720,55988,1545002606,280572051,,-55,-47,-69,-49
2018/12/16/17:23:26.299974,55989,1545002606,299726739,,-55,-47,-69,-49
2018/12/16/17:23:26.320076,55990,1545002606,319840395,,-55,-47,-69,-49
2018/12/16/17:23:26.340243,55991,1545002606,340077620,,-55,-47,-69,-49
2018/12/16/17:23:26.360043,55992,1545002606,359808301,,-55,-45,-69,-49
2018/12/16/17:23:26.379955,55993,1545002606,379713925,,-55,-45,-69,-49
2018/12/16/17:23:26.399963,55994,1545002606,399702464,,-53,-45,-69,-49
2018/12/16/17:23:26.419928,55995,1545002606,419700222,,-53,-43,-69,-49
2018/12/16/17:23:26.440537,55996,1545002606,440377396,,-51,-43,-69,-51
2018/12/16/17:23:26.460034,55997,1545002606,459701860,,-51,-43,-67,-53
2018/12/16/17:23:26.479839,55998,1545002606,479668838,,-51,-43,-67,-53
2018/12/16/17:23:26.499899,55999,1545002606,499674664,,-51,-43,-65,-53
2018/12/16/17:23:26.519869,56000,1545002606,519653654,,-51,-41,-67,-53
2018/12/16/17:23:26.540226,56001,1545002606,540008917,,-53,-43,-69,-53
2018/12/16/17:23:26.559922,56002,1545002606,559658235,,-53,-43,-67,-53
2018/12/16/17:23:26.579873,56003,1545002606,579661228,,-53,-45,-67,-53
2018/12/16/17:23:26.599928,56004,1545002606,599681448,,-53,-47,-65,-51
2018/12/16/17:23:26.619907,56005,1545002606,619655983,,-53,-45,-67,-49
2018/12/16/17:23:26.640434,56006,1545002606,640107589,,-53,-45,-67,-49
2018/12/16/17:23:26.659861,56007,1545002606,659656871,,-55,-47,-67,-49
2018/12/16/17:23:26.679916,56008,1545002606,679648366,,-55,-47,-67,-51
2018/12/16/17:23:26.699978,56009,1545002606,699638843,,-55,-47,-67,-51
2018/12/16/17:23:26.719853,56010,1545002606,719621357,,-57,-45,-67,-51
2018/12/16/17:23:26.740566,56011,1545002606,740421527,,-57,-45,-69,-51
2018/12/16/17:23:26.759823,56012,1545002606,759616198,,-57,-47,-69,-51
2018/12/16/17:23:26.779863,56013,1545002606,779623220,,-57,-47,-69,-51
2018/12/16/17:23:26.799891,56014,1545002606,799652141,,-57,-47,-69,-51
2018/12/16/17:23:26.819842,56015,1545002606,819621474,,-57,-47,-67,-51
2018/12/16/17:23:26.840217,56016,1545002606,840001292,,-57,-47,-67,-49
2018/12/16/17:23:26.859822,56017,1545002606,859634350,,-57,-47,-65,-47
2018/12/16/17:23:26.879816,56018,1545002606,879616995,,-57,-47,-65,-47
2018/12/16/17:23:26.899839,56019,1545002606,899612180,,-57,-45,-63,-47
2018/12/16/17:23:26.919858,56020,1545002606,919620360,,-57,-45,-61,-47
2018/12/16/17:23:26.940630,56021,1545002606,940415075,,-57,-45,-61,-47
2018/12/16/17:23:26.959976,56022,1545002606,959633177,,-55,-45,-61,-47
2018/12/16/17:23:26.979794,56023,1545002606,979592631,,-55,-43,-61,-47
2018/12/16/17:23:26.999860,56024,1545002606,999613013,,-53,-43,-61,-47
2018/12/16/17:23:27.019817,56025,1545002607,19601238,,-53,-43,-61,-47
2018/12/16/17:23:27.040617,56026,1545002607,40429926,,-53,-43,-63,-49
2018/12/16/17:23:27.059805,56027,1545002607,59590561,,-53,-43,-63,-51
2018/12/16/17:23:27.079958,56028,1545002607,79751871,,-55,-43,-63,-51
2018/12/16/17:23:27.099861,56029,1545002607,99619026,,-53,-43,-65,-51
2018/12/16/17:23:27.119860,56030,1545002607,119573109,,-53,-39,-67,-51
2018/12/16/17:23:27.140211,56031,1545002607,140001358,,-55,-41,-67,-51
2018/12/16/17:23:27.159708,56032,1545002607,159554398,,-55,-47,-67,-53
2018/12/16/17:23:27.179806,56033,1545002607,179574681,,-55,-47,-69,-53
2018/12/16/17:23:27.199800,56034,1545002607,199544423,,-57,-47,-69,-53
2018/12/16/17:23:27.219738,56035,1545002607,219572399,,-59,-47,-69,-51
2018/12/16/17:23:27.240581,56036,1545002607,240373872,,-59,-47,-69,-51
2018/12/16/17:23:27.259756,56037,1545002607,259562143,,-59,-47,-69,-51
2018/12/16/17:23:27.279806,56038,1545002607,279565808,,-59,-49,-69,-51
2018/12/16/17:23:27.299784,56039,1545002607,299561868,,-59,-49,-69,-51
2018/12/16/17:23:27.319740,56040,1545002607,319563353,,-59,-47,-69,-51
2018/12/16/17:23:27.340208,56041,1545002607,340004997,,-59,-47,-69,-51
2018/12/16/17:23:27.359736,56042,1545002607,359548804,,-59,-47,-69,-51
2018/12/16/17:23:27.379760,56043,1545002607,379548112,,-57,-47,-69,-49
2018/12/16/17:23:27.399842,56044,1545002607,399547447,,-57,-47,-69,-49
2018/12/16/17:23:27.419754,56045,1545002607,419550882,,-57,-47,-67,-49
2018/12/16/17:23:27.440657,56046,1545002607,440440668,,-57,-49,-65,-49
2018/12/16/17:23:27.459723,56047,1545002607,459540049,,-57,-47,-65,-47
2018/12/16/17:23:27.479793,56048,1545002607,479573008,,-57,-47,-63,-47
2018/12/16/17:23:27.499803,56049,1545002607,499549417,,-57,-45,-63,-47
2018/12/16/17:23:27.519729,56050,1545002607,519542261,,-57,-43,-63,-47
2018/12/16/17:23:27.540030,56051,1545002607,539835867,,-57,-45,-63,-47
2018/12/16/17:23:27.559719,56052,1545002607,559549448,,-57,-43,-63,-49
2018/12/16/17:23:27.579694,56053,1545002607,579512709,,-57,-43,-63,-49
2018/12/16/17:23:27.599727,56054,1545002607,599513038,,-57,-43,-63,-47
2018/12/16/17:23:27.619708,56055,1545002607,619511086,,-57,-45,-63,-45
2018/12/16/17:23:27.640243,56056,1545002607,640029681,,-57,-45,-65,-49
2018/12/16/17:23:27.659702,56057,1545002607,659506484,,-57,-45,-67,-53
2018/12/16/17:23:27.679735,56058,1545002607,679510540,,-57,-45,-67,-53
2018/12/16/17:23:27.699674,56059,1545002607,699474501,,-57,-45,-69,-53
2018/12/16/17:23:27.719670,56060,1545002607,719498800,,-57,-45,-69,-53
2018/12/16/17:23:27.740233,56061,1545002607,740053930,,-57,-45,-69,-53
2018/12/16/17:23:27.759693,56062,1545002607,759498926,,-57,-45,-69,-53
2018/12/16/17:23:27.779671,56063,1545002607,779508619,,-57,-45,-69,-53
2018/12/16/17:23:27.799671,56064,1545002607,799497502,,-57,-45,-69,-51
2018/12/16/17:23:27.819660,56065,1545002607,819469605,,-57,-45,-67,-51
2018/12/16/17:23:27.840636,56066,1545002607,840365810,,-57,-45,-67,-51
2018/12/16/17:23:27.859714,56067,1545002607,859472041,,-57,-45,-65,-51
2018/12/16/17:23:27.879666,56068,1545002607,879470848,,-57,-45,-65,-51
2018/12/16/17:23:27.899702,56069,1545002607,899477941,,-57,-45,-63,-51
2018/12/16/17:23:27.919721,56070,1545002607,919473443,,-57,-45,-63,-51
2018/12/16/17:23:27.940083,56071,1545002607,939809299,,-57,-45,-63,-51
2018/12/16/17:23:27.959657,56072,1545002607,959479047,,-57,-45,-63,-51
2018/12/16/17:23:27.979652,56073,1545002607,979471460,,-59,-45,-65,-49
2018/12/16/17:23:27.999753,56074,1545002607,999471166,,-59,-47,-65,-47
2018/12/16/17:23:28.019646,56075,1545002608,19466940,,-59,-47,-65,-47
2018/12/16/17:23:28.040035,56076,1545002608,39801286,,-59,-47,-65,-47
2018/12/16/17:23:28.059616,56077,1545002608,59449447,,-59,-47,-65,-47
2018/12/16/17:23:28.079687,56078,1545002608,79507757,,-59,-47,-65,-47
2018/12/16/17:23:28.099690,56079,1545002608,99467362,,-59,-47,-65,-47
2018/12/16/17:23:28.119627,56080,1545002608,119442281,,-59,-47,-65,-47
2018/12/16/17:23:28.140248,56081,1545002608,140053527,,-59,-47,-65,-47
2018/12/16/17:23:28.159633,56082,1545002608,159446455,,-59,-47,-65,-47
2018/12/16/17:23:28.179596,56083,1545002608,179415264,,-57,-43,-65,-49
2018/12/16/17:23:28.199653,56084,1545002608,199420375,,-55,-41,-65,-49
2018/12/16/17:23:28.219641,56085,1545002608,219415255,,-55,-43,-65,-49
2018/12/16/17:23:28.240084,56086,1545002608,239828949,,-55,-43,-65,-49
2018/12/16/17:23:28.259618,56087,1545002608,259418366,,-55,-43,-63,-49
2018/12/16/17:23:28.279613,56088,1545002608,279419214,,-55,-43,-63,-49
2018/12/16/17:23:28.299612,56089,1545002608,299397442,,-55,-43,-63,-47
2018/12/16/17:23:28.319590,56090,1545002608,319417845,,-57,-43,-63,-47
2018/12/16/17:23:28.340674,56091,1545002608,340529118,,-57,-43,-63,-47
2018/12/16/17:23:28.359522,56092,1545002608,359336502,,-57,-45,-63,-45
2018/12/16/17:23:28.379547,56093,1545002608,379363190,,-59,-47,-63,-45
2018/12/16/17:23:28.399615,56094,1545002608,399369543,,-59,-47,-63,-45
2018/12/16/17:23:28.419547,56095,1545002608,419388470,,-61,-47,-63,-43
2018/12/16/17:23:28.439862,56096,1545002608,439646523,,-61,-47,-63,-43
2018/12/16/17:23:28.459587,56097,1545002608,459388478,,-63,-47,-63,-41
2018/12/16/17:23:28.479544,56098,1545002608,479390144,,-63,-47,-63,-41
2018/12/16/17:23:28.499609,56099,1545002608,499396638,,-63,-47,-63,-41
2018/12/16/17:23:28.519567,56100,1545002608,519391183,,-63,-47,-63,-41
2018/12/16/17:23:28.539938,56101,1545002608,539784117,,-63,-45,-63,-41
2018/12/16/17:23:28.559554,56102,1545002608,559392728,,-63,-45,-63,-41
2018/12/16/17:23:28.579526,56103,1545002608,579367060,,-63,-47,-61,-39
2018/12/16/17:23:28.599521,56104,1545002608,599341817,,-63,-49,-61,-39
2018/12/16/17:23:28.619513,56105,1545002608,619339508,,-65,-49,-61,-39
2018/12/16/17:23:28.640055,56106,1545002608,639770420,,-65,-49,-61,-39
2018/12/16/17:23:28.659492,56107,1545002608,659315712,,-67,-51,-61,-39
2018/12/16/17:23:28.679509,56108,1545002608,679339454,,-69,-53,-57,-35
2018/12/16/17:23:28.699596,56109,1545002608,699373366,,-69,-53,-55,-33
2018/12/16/17:23:28.719530,56110,1545002608,719346775,,-69,-53,-53,-31
2018/12/16/17:23:28.739984,56111,1545002608,739827168,,-69,-55,-55,-33
2018/12/16/17:23:28.759564,56112,1545002608,759357113,,-69,-55,-55,-31
2018/12/16/17:23:28.779534,56113,1545002608,779362710,,-69,-55,-55,-31
2018/12/16/17:23:28.799799,56114,1545002608,799530600,,-69,-55,-55,-29
2018/12/16/17:23:28.819759,56115,1545002608,819595851,,-69,-55,-55,-29
2018/12/16/17:23:28.840660,56116,1545002608,840451158,,-71,-55,-55,-29
2018/12/16/17:23:28.859943,56117,1545002608,859764703,,-71,-55,-53,-29
2018/12/16/17:23:28.879638,56118,1545002608,879355304,,-71,-55,-53,-29
2018/12/16/17:23:28.899904,56119,1545002608,899671041,,-71,-55,-55,-29
2018/12/16/17:23:28.919747,56120,1545002608,919365117,,-71,-55,-55,-31
2018/12/16/17:23:28.940585,56121,1545002608,940421920,,-71,-55,-55,-31
2018/12/16/17:23:28.959765,56122,1545002608,959591717,,-71,-55,-55,-31
2018/12/16/17:23:28.979891,56123,1545002608,979693457,,-71,-53,-57,-31
2018/12/16/17:23:29.000973,56124,1545002608,999469097,,-71,-53,-57,-31
2018/12/16/17:23:29.019673,56125,1545002609,19487545,,-71,-53,-57,-31
2018/12/16/17:23:29.040603,56126,1545002609,40445835,,-71,-53,-57,-31
2018/12/16/17:23:29.059772,56127,1545002609,59524174,,-71,-53,-57,-31
2018/12/16/17:23:29.079774,56128,1545002609,79558311,,-71,-53,-55,-29
2018/12/16/17:23:29.099506,56129,1545002609,99298299,,-71,-53,-55,-29
2018/12/16/17:23:29.119490,56130,1545002609,119295003,,-73,-53,-55,-29
2018/12/16/17:23:29.139849,56131,1545002609,139676857,,-73,-53,-55,-29
2018/12/16/17:23:29.159437,56132,1545002609,159276620,,-73,-53,-55,-29
2018/12/16/17:23:29.179486,56133,1545002609,179299604,,-73,-51,-55,-29
2018/12/16/17:23:29.199512,56134,1545002609,199296733,,-73,-51,-55,-31
2018/12/16/17:23:29.219452,56135,1545002609,219263184,,-75,-51,-57,-31
2018/12/16/17:23:29.240575,56136,1545002609,240410591,,-75,-51,-57,-31
2018/12/16/17:23:29.259477,56137,1545002609,259280151,,-75,-51,-57,-31
2018/12/16/17:23:29.279447,56138,1545002609,279248612,,-75,-51,-57,-31
2018/12/16/17:23:29.299490,56139,1545002609,299281174,,-75,-51,-57,-31
2018/12/16/17:23:29.319430,56140,1545002609,319263888,,-75,-53,-57,-31
2018/12/16/17:23:29.339714,56141,1545002609,339538064,,-75,-51,-57,-31
2018/12/16/17:23:29.359463,56142,1545002609,359258851,,-75,-49,-57,-31
2018/12/16/17:23:29.379418,56143,1545002609,379255059,,-75,-47,-57,-31
2018/12/16/17:23:29.399501,56144,1545002609,399294441,,-75,-47,-57,-31
2018/12/16/17:23:29.419419,56145,1545002609,419255928,,-75,-49,-57,-31
2018/12/16/17:23:29.440305,56146,1545002609,440148745,,-75,-51,-57,-31
2018/12/16/17:23:29.459435,56147,1545002609,459241855,,-75,-49,-59,-33
2018/12/16/17:23:29.479438,56148,1545002609,479229865,,-75,-51,-59,-33
2018/12/16/17:23:29.499448,56149,1545002609,499240997,,-75,-51,-59,-33
2018/12/16/17:23:29.519431,56150,1545002609,519239208,,-75,-51,-59,-33
2018/12/16/17:23:29.540787,56151,1545002609,540590194,,-75,-51,-59,-33
2018/12/16/17:23:29.559417,56152,1545002609,559237510,,-75,-53,-61,-33
2018/12/16/17:23:29.579416,56153,1545002609,579243657,,-75,-53,-61,-33
2018/12/16/17:23:29.599471,56154,1545002609,599242268,,-75,-51,-61,-33
2018/12/16/17:23:29.619455,56155,1545002609,619246927,,-75,-51,-61,-33
2018/12/16/17:23:29.639761,56156,1545002609,639567199,,-75,-51,-61,-33
2018/12/16/17:23:29.659452,56157,1545002609,659233891,,-73,-49,-63,-31
2018/12/16/17:23:29.679416,56158,1545002609,679239791,,-73,-49,-63,-31
2018/12/16/17:23:29.699397,56159,1545002609,699191420,,-73,-49,-65,-31
2018/12/16/17:23:29.719398,56160,1545002609,719184075,,-73,-47,-65,-31
2018/12/16/17:23:29.739737,56161,1545002609,739551837,,-73,-45,-65,-31
2018/12/16/17:23:29.759352,56162,1545002609,759192880,,-73,-45,-67,-29
2018/12/16/17:23:29.779406,56163,1545002609,779191697,,-73,-43,-67,-29
2018/12/16/17:23:29.799383,56164,1545002609,799185950,,-73,-41,-67,-27
2018/12/16/17:23:29.819393,56165,1545002609,819192130,,-73,-43,-67,-27
2018/12/16/17:23:29.839704,56166,1545002609,839507554,,-73,-43,-69,-27
2018/12/16/17:23:29.859416,56167,1545002609,859194155,,-73,-43,-69,-27
2018/12/16/17:23:29.879333,56168,1545002609,879183222,,-73,-43,-69,-27
2018/12/16/17:23:29.899410,56169,1545002609,899197672,,-73,-43,-69,-27
2018/12/16/17:23:29.919403,56170,1545002609,919229744,,-73,-43,-69,-27
2018/12/16/17:23:29.939943,56171,1545002609,939710805,,-73,-43,-69,-27
2018/12/16/17:23:29.959360,56172,1545002609,959181655,,-73,-43,-71,-27
2018/12/16/17:23:29.979361,56173,1545002609,979184686,,-73,-43,-71,-27
2018/12/16/17:23:29.999402,56174,1545002609,999160010,,-73,-43,-69,-27
2018/12/16/17:23:30.019363,56175,1545002610,19156979,,-73,-43,-67,-29
2018/12/16/17:23:30.039921,56176,1545002610,39743654,,-73,-43,-67,-31
2018/12/16/17:23:30.059344,56177,1545002610,59160825,,-73,-43,-67,-31
2018/12/16/17:23:30.079425,56178,1545002610,79240940,,-73,-43,-69,-31
2018/12/16/17:23:30.099363,56179,1545002610,99158401,,-73,-43,-69,-31
2018/12/16/17:23:30.119320,56180,1545002610,119157270,,-73,-43,-69,-31
2018/12/16/17:23:30.139681,56181,1545002610,139500107,,-73,-43,-69,-31
2018/12/16/17:23:30.159345,56182,1545002610,159167290,,-73,-43,-69,-31
2018/12/16/17:23:30.179419,56183,1545002610,179274002,,-75,-43,-69,-35
2018/12/16/17:23:30.199358,56184,1545002610,199169629,,-75,-43,-69,-37
2018/12/16/17:23:30.219459,56185,1545002610,219274961,,-75,-43,-69,-37
2018/12/16/17:23:30.239739,56186,1545002610,239558705,,-75,-41,-69,-35
2018/12/16/17:23:30.259432,56187,1545002610,259250426,,-75,-41,-69,-35
2018/12/16/17:23:30.279500,56188,1545002610,279278734,,-75,-41,-69,-35
2018/12/16/17:23:30.299508,56189,1545002610,299319862,,-77,-39,-69,-33
2018/12/16/17:23:30.319317,56190,1545002610,319126855,,-77,-39,-69,-31
2018/12/16/17:23:30.339722,56191,1545002610,339540083,,-77,-39,-69,-31
2018/12/16/17:23:30.359270,56192,1545002610,359084977,,-77,-37,-67,-29
2018/12/16/17:23:30.379249,56193,1545002610,379084069,,-79,-37,-67,-29
2018/12/16/17:23:30.399304,56194,1545002610,399094126,,-79,-37,-67,-29
2018/12/16/17:23:30.419264,56195,1545002610,419085160,,-79,-37,-67,-29
2018/12/16/17:23:30.439714,56196,1545002610,439539679,,-81,-37,-67,-29
2018/12/16/17:23:30.459296,56197,1545002610,459112898,,-81,-37,-67,-29
2018/12/16/17:23:30.479275,56198,1545002610,479074114,,-81,-37,-67,-31
2018/12/16/17:23:30.499266,56199,1545002610,499063487,,-81,-39,-67,-31
2018/12/16/17:23:30.519306,56200,1545002610,519080999,,-81,-39,-67,-33
2018/12/16/17:23:30.539873,56201,1545002610,539687632,,-81,-39,-67,-33
2018/12/16/17:23:30.559254,56202,1545002610,559056638,,-79,-39,-65,-33
2018/12/16/17:23:30.579272,56203,1545002610,579084936,,-75,-39,-65,-35
2018/12/16/17:23:30.599297,56204,1545002610,599070915,,-73,-39,-65,-37
2018/12/16/17:23:30.619263,56205,1545002610,619055829,,-71,-39,-65,-37
2018/12/16/17:23:30.640155,56206,1545002610,640005209,,-71,-39,-65,-37
2018/12/16/17:23:30.659240,56207,1545002610,659059045,,-69,-39,-65,-39
2018/12/16/17:23:30.679249,56208,1545002610,679073961,,-67,-39,-65,-39
2018/12/16/17:23:30.699324,56209,1545002610,699065707,,-67,-41,-65,-39
2018/12/16/17:23:30.719239,56210,1545002610,719042194,,-67,-41,-67,-39
2018/12/16/17:23:30.739712,56211,1545002610,739524083,,-67,-41,-67,-39
2018/12/16/17:23:30.759262,56212,1545002610,759054322,,-67,-41,-67,-39
