time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z
2018/12/16/17:23:12.091477,55179,1545002592,91033894,base_footprint,4.81388902664,0.0,0.0,0.0,0.0,-0.00916345903866
2018/12/16/17:23:12.111535,55180,1545002592,111210520,base_footprint,4.80555534363,0.0,0.0,0.0,0.0,-0.00914759548997
2018/12/16/17:23:12.131367,55181,1545002592,131111830,base_footprint,4.79722213745,0.0,0.0,0.0,0.0,-0.00913173284897
2018/12/16/17:23:12.151407,55182,1545002592,151141838,base_footprint,4.79166650772,0.0,0.0,0.0,0.0,-0.00951773758957
2018/12/16/17:23:12.171518,55183,1545002592,171166250,base_footprint,4.78333330154,0.0,0.0,0.0,0.0,-0.010292970201
2018/12/16/17:23:12.191516,55184,1545002592,191226740,base_footprint,4.77500009537,0.0,0.0,0.0,0.0,-0.0114606542161
2018/12/16/17:23:12.211816,55185,1545002592,211275672,base_footprint,4.76666688919,0.0,0.0,0.0,0.0,-0.0136105211792
2018/12/16/17:23:12.231618,55186,1545002592,231271319,base_footprint,4.76111125946,0.0,0.0,0.0,0.0,-0.0165501935762
2018/12/16/17:23:12.251588,55187,1545002592,251303809,base_footprint,4.75555562973,0.0,0.0,0.0,0.0,-0.0198767068697
2018/12/16/17:23:12.271833,55188,1545002592,271354995,base_footprint,4.75,0.0,0.0,0.0,0.0,-0.0233921621626
2018/12/16/17:23:12.291997,55189,1545002592,291382748,base_footprint,4.74722242355,0.0,0.0,0.0,0.0,-0.0271117958701
2018/12/16/17:23:12.311964,55190,1545002592,311404568,base_footprint,4.74444437027,0.0,0.0,0.0,0.0,-0.0304345355786
2018/12/16/17:23:12.331760,55191,1545002592,331460212,base_footprint,4.74166679382,0.0,0.0,0.0,0.0,-0.033557321631
2018/12/16/17:23:12.351739,55192,1545002592,351479718,base_footprint,4.73888874054,0.0,0.0,0.0,0.0,-0.0360880802473
2018/12/16/17:23:12.371815,55193,1545002592,371525665,base_footprint,4.73333311081,0.0,0.0,0.0,0.0,-0.0382014216631
2018/12/16/17:23:12.391881,55194,1545002592,391547053,base_footprint,4.72499990463,0.0,0.0,0.0,0.0,-0.0398948667309
2018/12/16/17:23:12.411937,55195,1545002592,411584838,base_footprint,4.72222232819,0.0,0.0,0.0,0.0,-0.0410445788285
2018/12/16/17:23:12.432279,55196,1545002592,431615623,base_footprint,4.7194442749,0.0,0.0,0.0,0.0,-0.0421929443322
2018/12/16/17:23:12.451981,55197,1545002592,451666000,base_footprint,4.71666669846,0.0,0.0,0.0,0.0,-0.0431446641187
2018/12/16/17:23:12.472141,55198,1545002592,471702157,base_footprint,4.71388912201,0.0,0.0,0.0,0.0,-0.0446808799121
2018/12/16/17:23:12.492106,55199,1545002592,491696869,base_footprint,4.71111106873,0.0,0.0,0.0,0.0,-0.0464104354404
2018/12/16/17:23:12.512185,55200,1545002592,511740210,base_footprint,4.705555439,0.0,0.0,0.0,0.0,-0.0484993979561
2018/12/16/17:23:12.532726,55201,1545002592,531785667,base_footprint,4.69999980927,0.0,0.0,0.0,0.0,-0.0509728152216
2018/12/16/17:23:12.552545,55202,1545002592,551809331,base_footprint,4.69722223282,0.0,0.0,0.0,0.0,-0.0538612776717
2018/12/16/17:23:12.572187,55203,1545002592,571850841,base_footprint,4.69444465637,0.0,0.0,0.0,0.0,-0.0571356116003
2018/12/16/17:23:12.592110,55204,1545002592,591863402,base_footprint,4.68888902664,0.0,0.0,0.0,0.0,-0.0607593155423
2018/12/16/17:23:12.612277,55205,1545002592,611992005,base_footprint,4.68333339691,0.0,0.0,0.0,0.0,-0.0643748757167
2018/12/16/17:23:12.632502,55206,1545002592,632086274,base_footprint,4.68055534363,0.0,0.0,0.0,0.0,-0.0686047688368
2018/12/16/17:23:12.652414,55207,1545002592,652095373,base_footprint,4.67500019073,0.0,0.0,0.0,0.0,-0.0725934444273
2018/12/16/17:23:12.672516,55208,1545002592,672160690,base_footprint,4.669444561,0.0,0.0,0.0,0.0,-0.0767669816096
2018/12/16/17:23:12.692335,55209,1545002592,692059386,base_footprint,4.66388893127,0.0,0.0,0.0,0.0,-0.0807379478612
2018/12/16/17:23:12.712366,55210,1545002592,712070596,base_footprint,4.66111087799,0.0,0.0,0.0,0.0,-0.0845573311625
2018/12/16/17:23:12.732839,55211,1545002592,732284728,base_footprint,4.65833330154,0.0,0.0,0.0,0.0,-0.0881797323696
2018/12/16/17:23:12.752859,55212,1545002592,752174489,base_footprint,4.6555557251,0.0,0.0,0.0,0.0,-0.0914121231799
2018/12/16/17:23:12.772665,55213,1545002592,772401342,base_footprint,4.65000009537,0.0,0.0,0.0,0.0,-0.0941986950906
2018/12/16/17:23:12.792752,55214,1545002592,792471014,base_footprint,4.64444446564,0.0,0.0,0.0,0.0,-0.0965931894388
2018/12/16/17:23:12.812527,55215,1545002592,812244697,base_footprint,4.64722204208,0.0,0.0,0.0,0.0,-0.0985809179343
2018/12/16/17:23:12.833156,55216,1545002592,832492773,base_footprint,4.64166688919,0.0,0.0,0.0,0.0,-0.100198199891
2018/12/16/17:23:12.852783,55217,1545002592,852515744,base_footprint,4.63888883591,0.0,0.0,0.0,0.0,-0.101487116536
2018/12/16/17:23:12.872780,55218,1545002592,872524970,base_footprint,4.63888883591,0.0,0.0,0.0,0.0,-0.102450693977
2018/12/16/17:23:12.892892,55219,1545002592,892588621,base_footprint,4.63333320618,0.0,0.0,0.0,0.0,-0.103097985735
2018/12/16/17:23:12.912779,55220,1545002592,912398738,base_footprint,4.62777757645,0.0,0.0,0.0,0.0,-0.103743476982
2018/12/16/17:23:12.933275,55221,1545002592,932550249,base_footprint,4.625,0.0,0.0,0.0,0.0,-0.104065556117
2018/12/16/17:23:12.953219,55222,1545002592,952638177,base_footprint,4.625,0.0,0.0,0.0,0.0,-0.10483427571
2018/12/16/17:23:12.972755,55223,1545002592,972538186,base_footprint,4.61944437027,0.0,0.0,0.0,0.0,-0.105476189958
2018/12/16/17:23:12.992836,55224,1545002592,992549030,base_footprint,4.61388874054,0.0,0.0,0.0,0.0,-0.106308055062
2018/12/16/17:23:13.012911,55225,1545002593,12570708,base_footprint,4.61111116409,0.0,0.0,0.0,0.0,-0.107393918196
2018/12/16/17:23:13.033085,55226,1545002593,32617223,base_footprint,4.60555553436,0.0,0.0,0.0,0.0,-0.108604559487
2018/12/16/17:23:13.052865,55227,1545002593,52644970,base_footprint,4.59999990463,0.0,0.0,0.0,0.0,-0.110003340067
2018/12/16/17:23:13.072923,55228,1545002593,72680204,base_footprint,4.59999990463,0.0,0.0,0.0,0.0,-0.111342083899
2018/12/16/17:23:13.092985,55229,1545002593,92717309,base_footprint,4.59722232819,0.0,0.0,0.0,0.0,-0.112995267065
2018/12/16/17:23:13.113181,55230,1545002593,112821522,base_footprint,4.59166669846,0.0,0.0,0.0,0.0,-0.114386336692
2018/12/16/17:23:13.133055,55231,1545002593,132770549,base_footprint,4.56944465637,0.0,0.0,0.0,0.0,-0.115543249516
2018/12/16/17:23:13.153385,55232,1545002593,153088316,base_footprint,4.56666660309,0.0,0.0,0.0,0.0,-0.116992743507
2018/12/16/17:23:13.173140,55233,1545002593,172850191,base_footprint,4.58333349228,0.0,0.0,0.0,0.0,-0.119708048248
2018/12/16/17:23:13.193175,55234,1545002593,192889155,base_footprint,4.57222223282,0.0,0.0,0.0,0.0,-0.120939961139
2018/12/16/17:23:13.213331,55235,1545002593,213062138,base_footprint,4.56666660309,0.0,0.0,0.0,0.0,-0.122503571439
2018/12/16/17:23:13.233324,55236,1545002593,232984995,base_footprint,4.56111097336,0.0,0.0,0.0,0.0,-0.124253177797
2018/12/16/17:23:13.253372,55237,1545002593,252986547,base_footprint,4.55833339691,0.0,0.0,0.0,0.0,-0.125695745353
2018/12/16/17:23:13.273231,55238,1545002593,273009275,base_footprint,4.56388902664,0.0,0.0,0.0,0.0,-0.12774936743
2018/12/16/17:23:13.293334,55239,1545002593,293044382,base_footprint,4.55000019073,0.0,0.0,0.0,0.0,-0.129255599373
2018/12/16/17:23:13.313408,55240,1545002593,313090692,base_footprint,4.54722213745,0.0,0.0,0.0,0.0,-0.130502581342
2018/12/16/17:23:13.333413,55241,1545002593,333114045,base_footprint,4.55000019073,0.0,0.0,0.0,0.0,-0.132098771677
2018/12/16/17:23:13.353366,55242,1545002593,353150487,base_footprint,4.54722213745,0.0,0.0,0.0,0.0,-0.13315492116
2018/12/16/17:23:13.373453,55243,1545002593,373165070,base_footprint,4.56111097336,0.0,0.0,0.0,0.0,-0.134321891153
2018/12/16/17:23:13.393545,55244,1545002593,393225465,base_footprint,4.544444561,0.0,0.0,0.0,0.0,-0.134588612085
2018/12/16/17:23:13.413556,55245,1545002593,413279685,base_footprint,4.52777767181,0.0,0.0,0.0,0.0,-0.13409500424
2018/12/16/17:23:13.433616,55246,1545002593,433292934,base_footprint,4.5305557251,0.0,0.0,0.0,0.0,-0.134366097194
2018/12/16/17:23:13.453688,55247,1545002593,453313691,base_footprint,4.52500009537,0.0,0.0,0.0,0.0,-0.134012743327
2018/12/16/17:23:13.473580,55248,1545002593,473347559,base_footprint,4.52500009537,0.0,0.0,0.0,0.0,-0.133635594706
2018/12/16/17:23:13.493688,55249,1545002593,493397273,base_footprint,4.5305557251,0.0,0.0,0.0,0.0,-0.13342205803
2018/12/16/17:23:13.513689,55250,1545002593,513428733,base_footprint,4.52500009537,0.0,0.0,0.0,0.0,-0.133069880515
2018/12/16/17:23:13.533690,55251,1545002593,533442617,base_footprint,4.52222204208,0.0,0.0,0.0,0.0,-0.132422850981
2018/12/16/17:23:13.553732,55252,1545002593,553477459,base_footprint,4.52500009537,0.0,0.0,0.0,0.0,-0.132127110881
2018/12/16/17:23:13.573810,55253,1545002593,573518974,base_footprint,4.52222204208,0.0,0.0,0.0,0.0,-0.131480715698
2018/12/16/17:23:13.593761,55254,1545002593,593538065,base_footprint,4.52222204208,0.0,0.0,0.0,0.0,-0.130915471035
2018/12/16/17:23:13.614130,55255,1545002593,613570113,base_footprint,4.51944446564,0.0,0.0,0.0,0.0,-0.130081929432
2018/12/16/17:23:13.633873,55256,1545002593,633607630,base_footprint,4.52222204208,0.0,0.0,0.0,0.0,-0.129219947304
2018/12/16/17:23:13.654270,55257,1545002593,653644694,base_footprint,4.52500009537,0.0,0.0,0.0,0.0,-0.12816845251
2018/12/16/17:23:13.673955,55258,1545002593,673664475,base_footprint,4.52222204208,0.0,0.0,0.0,0.0,-0.126959712759
2018/12/16/17:23:13.693998,55259,1545002593,693718255,base_footprint,4.52500009537,0.0,0.0,0.0,0.0,-0.126095503583
2018/12/16/17:23:13.713968,55260,1545002593,713761752,base_footprint,4.5305557251,0.0,0.0,0.0,0.0,-0.125118417916
2018/12/16/17:23:13.733987,55261,1545002593,733766671,base_footprint,4.53333330154,0.0,0.0,0.0,0.0,-0.124251394389
2018/12/16/17:23:13.754407,55262,1545002593,753817536,base_footprint,4.53333330154,0.0,0.0,0.0,0.0,-0.123307737756
2018/12/16/17:23:13.774116,55263,1545002593,773842112,base_footprint,4.53888893127,0.0,0.0,0.0,0.0,-0.122514138376
2018/12/16/17:23:13.794297,55264,1545002593,793885848,base_footprint,4.53888893127,0.0,0.0,0.0,0.0,-0.121947343516
2018/12/16/17:23:13.814269,55265,1545002593,813984729,base_footprint,4.53611087799,0.0,0.0,0.0,0.0,-0.120928706038
2018/12/16/17:23:13.834312,55266,1545002593,833985066,base_footprint,4.53611087799,0.0,0.0,0.0,0.0,-0.120173557527
2018/12/16/17:23:13.854301,55267,1545002593,853983936,base_footprint,4.53888893127,0.0,0.0,0.0,0.0,-0.119302730305
2018/12/16/17:23:13.874398,55268,1545002593,874010825,base_footprint,4.54166650772,0.0,0.0,0.0,0.0,-0.118619784999
2018/12/16/17:23:13.894405,55269,1545002593,894086202,base_footprint,4.53888893127,0.0,0.0,0.0,0.0,-0.117414116621
2018/12/16/17:23:13.914355,55270,1545002593,914086666,base_footprint,4.54166650772,0.0,0.0,0.0,0.0,-0.116352269831
2018/12/16/17:23:13.934407,55271,1545002593,934113443,base_footprint,4.544444561,0.0,0.0,0.0,0.0,-0.115100116112
2018/12/16/17:23:13.954439,55272,1545002593,954150111,base_footprint,4.544444561,0.0,0.0,0.0,0.0,-0.113587951432
2018/12/16/17:23:13.974590,55273,1545002593,974165320,base_footprint,4.55000019073,0.0,0.0,0.0,0.0,-0.112023790337
2018/12/16/17:23:13.994524,55274,1545002593,994203027,base_footprint,4.55555534363,0.0,0.0,0.0,0.0,-0.11007690163
2018/12/16/17:23:14.014524,55275,1545002594,14248529,base_footprint,4.55833339691,0.0,0.0,0.0,0.0,-0.107869967809
2018/12/16/17:23:14.034611,55276,1545002594,34281884,base_footprint,4.56388902664,0.0,0.0,0.0,0.0,-0.105535365466
2018/12/16/17:23:14.055001,55277,1545002594,54324491,base_footprint,4.57222223282,0.0,0.0,0.0,0.0,-0.103068005634
2018/12/16/17:23:14.075217,55278,1545002594,74352714,base_footprint,4.580555439,0.0,0.0,0.0,0.0,-0.100591508235
2018/12/16/17:23:14.094641,55279,1545002594,94370790,base_footprint,4.58611106873,0.0,0.0,0.0,0.0,-0.0978560036926
2018/12/16/17:23:14.115169,55280,1545002594,114404042,base_footprint,4.58888912201,0.0,0.0,0.0,0.0,-0.0952472192361
2018/12/16/17:23:14.134737,55281,1545002594,134433806,base_footprint,4.59999990463,0.0,0.0,0.0,0.0,-0.0926128477446
2018/12/16/17:23:14.154879,55282,1545002594,154495110,base_footprint,4.61388874054,0.0,0.0,0.0,0.0,-0.0898279088933
2018/12/16/17:23:14.174853,55283,1545002594,174522775,base_footprint,4.61666679382,0.0,0.0,0.0,0.0,-0.0870078129671
2018/12/16/17:23:14.194869,55284,1545002594,194550173,base_footprint,4.61944437027,0.0,0.0,0.0,0.0,-0.0841848022581
2018/12/16/17:23:14.215032,55285,1545002594,214573549,base_footprint,4.63055562973,0.0,0.0,0.0,0.0,-0.0815055425839
2018/12/16/17:23:14.235323,55286,1545002594,234627522,base_footprint,4.63888883591,0.0,0.0,0.0,0.0,-0.0785733905255
2018/12/16/17:23:14.254997,55287,1545002594,254655979,base_footprint,4.64444446564,0.0,0.0,0.0,0.0,-0.0761633587772
2018/12/16/17:23:14.275091,55288,1545002594,274682634,base_footprint,4.65277767181,0.0,0.0,0.0,0.0,-0.0734058945543
2018/12/16/17:23:14.295020,55289,1545002594,294704949,base_footprint,4.65833330154,0.0,0.0,0.0,0.0,-0.0707895529315
2018/12/16/17:23:14.315561,55290,1545002594,314779776,base_footprint,4.66666650772,0.0,0.0,0.0,0.0,-0.0685946455168
2018/12/16/17:23:14.335078,55291,1545002594,334805471,base_footprint,4.67777776718,0.0,0.0,0.0,0.0,-0.0658495138082
2018/12/16/17:23:14.355281,55292,1545002594,354959035,base_footprint,4.68333339691,0.0,0.0,0.0,0.0,-0.0632103205926
2018/12/16/17:23:14.375163,55293,1545002594,374848765,base_footprint,4.68888902664,0.0,0.0,0.0,0.0,-0.0603707245258
2018/12/16/17:23:14.395154,55294,1545002594,394921991,base_footprint,4.69999980927,0.0,0.0,0.0,0.0,-0.0579821343783
2018/12/16/17:23:14.415387,55295,1545002594,414990670,base_footprint,4.705555439,0.0,0.0,0.0,0.0,-0.0555163116037
2018/12/16/17:23:14.435240,55296,1545002594,434987469,base_footprint,4.70833349228,0.0,0.0,0.0,0.0,-0.053208523776
2018/12/16/17:23:14.455254,55297,1545002594,454989358,base_footprint,4.7194442749,0.0,0.0,0.0,0.0,-0.0505972582563
2018/12/16/17:23:14.475282,55298,1545002594,475015900,base_footprint,4.73611116409,0.0,0.0,0.0,0.0,-0.0478335787924
2018/12/16/17:23:14.495263,55299,1545002594,495037499,base_footprint,4.74166679382,0.0,0.0,0.0,0.0,-0.0445514585188
2018/12/16/17:23:14.515489,55300,1545002594,515143780,base_footprint,4.74444437027,0.0,0.0,0.0,0.0,-0.0418270827321
2018/12/16/17:23:14.535355,55301,1545002594,535118531,base_footprint,4.75,0.0,0.0,0.0,0.0,-0.0379426101321
2018/12/16/17:23:14.555382,55302,1545002594,555145057,base_footprint,4.76666688919,0.0,0.0,0.0,0.0,-0.0351155830835
2018/12/16/17:23:14.575433,55303,1545002594,575169590,base_footprint,4.77777767181,0.0,0.0,0.0,0.0,-0.03143947267
2018/12/16/17:23:14.595451,55304,1545002594,595222027,base_footprint,4.78888893127,0.0,0.0,0.0,0.0,-0.0275479787938
2018/12/16/17:23:14.615596,55305,1545002594,615259815,base_footprint,4.79722213745,0.0,0.0,0.0,0.0,-0.023823268707
2018/12/16/17:23:14.635554,55306,1545002594,635275345,base_footprint,4.81388902664,0.0,0.0,0.0,0.0,-0.0203197539868
2018/12/16/17:23:14.655528,55307,1545002594,655297373,base_footprint,4.82499980927,0.0,0.0,0.0,0.0,-0.0167722778353
2018/12/16/17:23:14.675562,55308,1545002594,675351239,base_footprint,4.83611106873,0.0,0.0,0.0,0.0,-0.0130082655005
2018/12/16/17:23:14.695664,55309,1545002594,695376941,base_footprint,4.84722232819,0.0,0.0,0.0,0.0,-0.00942749947415
2018/12/16/17:23:14.715817,55310,1545002594,715430196,base_footprint,4.86111116409,0.0,0.0,0.0,0.0,-0.00603475858791
2018/12/16/17:23:14.735696,55311,1545002594,735452957,base_footprint,4.86944437027,0.0,0.0,0.0,0.0,-0.0032240455832
2018/12/16/17:23:14.755842,55312,1545002594,755484124,base_footprint,4.88055562973,0.0,0.0,0.0,0.0,-0.000605887240732
2018/12/16/17:23:14.775800,55313,1545002594,775511351,base_footprint,4.89722204208,0.0,0.0,0.0,0.0,0.00141856487112
2018/12/16/17:23:14.796092,55314,1545002594,795563579,base_footprint,4.90277767181,0.0,0.0,0.0,0.0,0.00324611546951
2018/12/16/17:23:14.815905,55315,1545002594,815604009,base_footprint,4.91388893127,0.0,0.0,0.0,0.0,0.00528690284119
2018/12/16/17:23:14.835925,55316,1545002594,835621300,base_footprint,4.92222213745,0.0,0.0,0.0,0.0,0.00692538200254
2018/12/16/17:23:14.855902,55317,1545002594,855647479,base_footprint,4.93333339691,0.0,0.0,0.0,0.0,0.00857421883751
2018/12/16/17:23:14.876091,55318,1545002594,875697221,base_footprint,4.94444465637,0.0,0.0,0.0,0.0,0.0102304282784
2018/12/16/17:23:14.895902,55319,1545002594,895699175,base_footprint,4.955555439,0.0,0.0,0.0,0.0,0.0120990873949
2018/12/16/17:23:14.916167,55320,1545002594,915745298,base_footprint,4.96111106873,0.0,0.0,0.0,0.0,0.0139604189775
2018/12/16/17:23:14.936056,55321,1545002594,935787954,base_footprint,4.97499990463,0.0,0.0,0.0,0.0,0.0158524727148
2018/12/16/17:23:14.956057,55322,1545002594,955809517,base_footprint,4.99166679382,0.0,0.0,0.0,0.0,0.0175582129581
2018/12/16/17:23:14.976091,55323,1545002594,975846198,base_footprint,5.00277757645,0.0,0.0,0.0,0.0,0.0190465946478
2018/12/16/17:23:14.996637,55324,1545002594,995882072,base_footprint,5.01388883591,0.0,0.0,0.0,0.0,0.0205414401027
2018/12/16/17:23:15.016350,55325,1545002595,15988144,base_footprint,5.02777767181,0.0,0.0,0.0,0.0,0.0218468508068
2018/12/16/17:23:15.036326,55326,1545002595,35993915,base_footprint,5.03333330154,0.0,0.0,0.0,0.0,0.0231209004318
2018/12/16/17:23:15.056360,55327,1545002595,55986519,base_footprint,5.05000019073,0.0,0.0,0.0,0.0,0.0244515319217
2018/12/16/17:23:15.076637,55328,1545002595,76015701,base_footprint,5.06111097336,0.0,0.0,0.0,0.0,0.0259716640437
2018/12/16/17:23:15.096280,55329,1545002595,96036493,base_footprint,5.07499980927,0.0,0.0,0.0,0.0,0.0277233879101
2018/12/16/17:23:15.116596,55330,1545002595,116102731,base_footprint,5.08888912201,0.0,0.0,0.0,0.0,0.0296950048429
2018/12/16/17:23:15.136828,55331,1545002595,136099630,base_footprint,5.09166669846,0.0,0.0,0.0,0.0,0.0322403525485
2018/12/16/17:23:15.156534,55332,1545002595,156145172,base_footprint,5.11111116409,0.0,0.0,0.0,0.0,0.0351139878684
2018/12/16/17:23:15.176478,55333,1545002595,176167985,base_footprint,5.125,0.0,0.0,0.0,0.0,0.0383919054602
2018/12/16/17:23:15.196512,55334,1545002595,196223204,base_footprint,5.13611125946,0.0,0.0,0.0,0.0,0.0416647812786
2018/12/16/17:23:15.216574,55335,1545002595,216248409,base_footprint,5.14722204208,0.0,0.0,0.0,0.0,0.0451648466621
2018/12/16/17:23:15.237007,55336,1545002595,236282499,base_footprint,5.15277767181,0.0,0.0,0.0,0.0,0.048627527432
2018/12/16/17:23:15.256688,55337,1545002595,256300921,base_footprint,5.16666650772,0.0,0.0,0.0,0.0,0.0523960616376
2018/12/16/17:23:15.277427,55338,1545002595,276359237,base_footprint,5.17500019073,0.0,0.0,0.0,0.0,0.0561243274891
2018/12/16/17:23:15.296808,55339,1545002595,296386208,base_footprint,5.18611097336,0.0,0.0,0.0,0.0,0.0598968552842
2018/12/16/17:23:15.317377,55340,1545002595,316451545,base_footprint,5.19722223282,0.0,0.0,0.0,0.0,0.0636855239109
2018/12/16/17:23:15.336760,55341,1545002595,336447562,base_footprint,5.20277786255,0.0,0.0,0.0,0.0,0.0672027721918
2018/12/16/17:23:15.356782,55342,1545002595,356473035,base_footprint,5.22222232819,0.0,0.0,0.0,0.0,0.0711329005355
2018/12/16/17:23:15.376796,55343,1545002595,376510072,base_footprint,5.23611116409,0.0,0.0,0.0,0.0,0.0743603126838
2018/12/16/17:23:15.396897,55344,1545002595,396553085,base_footprint,5.25,0.0,0.0,0.0,0.0,0.0771689788347
2018/12/16/17:23:15.416972,55345,1545002595,416581747,base_footprint,5.25833320618,0.0,0.0,0.0,0.0,0.0796893433196
2018/12/16/17:23:15.436891,55346,1545002595,436607207,base_footprint,5.26111125946,0.0,0.0,0.0,0.0,0.0814764451811
2018/12/16/17:23:15.457007,55347,1545002595,456669570,base_footprint,5.28333330154,0.0,0.0,0.0,0.0,0.0833540380788
2018/12/16/17:23:15.477330,55348,1545002595,476684337,base_footprint,5.294444561,0.0,0.0,0.0,0.0,0.0846270307778
2018/12/16/17:23:15.497078,55349,1545002595,496763079,base_footprint,5.30833339691,0.0,0.0,0.0,0.0,0.0857295304134
2018/12/16/17:23:15.517195,55350,1545002595,516739840,base_footprint,5.31666660309,0.0,0.0,0.0,0.0,0.0865255456364
2018/12/16/17:23:15.537059,55351,1545002595,536778497,base_footprint,5.32222223282,0.0,0.0,0.0,0.0,0.0870573940432
2018/12/16/17:23:15.557231,55352,1545002595,556826057,base_footprint,5.33611106873,0.0,0.0,0.0,0.0,0.0875058674529
2018/12/16/17:23:15.577487,55353,1545002595,576841663,base_footprint,5.34722232819,0.0,0.0,0.0,0.0,0.0876880788772
2018/12/16/17:23:15.597271,55354,1545002595,596864936,base_footprint,5.35555553436,0.0,0.0,0.0,0.0,0.0876026381612
2018/12/16/17:23:15.617177,55355,1545002595,616903974,base_footprint,5.36111116409,0.0,0.0,0.0,0.0,0.0874711825656
2018/12/16/17:23:15.637362,55356,1545002595,636995367,base_footprint,5.36388874054,0.0,0.0,0.0,0.0,0.0866267486484
2018/12/16/17:23:15.657301,55357,1545002595,656993928,base_footprint,5.38055562973,0.0,0.0,0.0,0.0,0.0857803248301
2018/12/16/17:23:15.677258,55358,1545002595,677016047,base_footprint,5.38888883591,0.0,0.0,0.0,0.0,0.0843490251967
2018/12/16/17:23:15.697721,55359,1545002595,697040559,base_footprint,5.39722204208,0.0,0.0,0.0,0.0,0.0829130110574
2018/12/16/17:23:15.717356,55360,1545002595,717096454,base_footprint,5.4055557251,0.0,0.0,0.0,0.0,0.081024081059
2018/12/16/17:23:15.737397,55361,1545002595,737120323,base_footprint,5.41666650772,0.0,0.0,0.0,0.0,0.0791697051271
2018/12/16/17:23:15.757422,55362,1545002595,757157768,base_footprint,5.43055534363,0.0,0.0,0.0,0.0,0.0773467850411
2018/12/16/17:23:15.777502,55363,1545002595,777183724,base_footprint,5.44444465637,0.0,0.0,0.0,0.0,0.0757393354024
2018/12/16/17:23:15.797526,55364,1545002595,797213370,base_footprint,5.455555439,0.0,0.0,0.0,0.0,0.0738589831658
2018/12/16/17:23:15.817544,55365,1545002595,817248860,base_footprint,5.46388912201,0.0,0.0,0.0,0.0,0.0723867947032
2018/12/16/17:23:15.837571,55366,1545002595,837268309,base_footprint,5.47222232819,0.0,0.0,0.0,0.0,0.0711366140348
2018/12/16/17:23:15.857659,55367,1545002595,857309342,base_footprint,5.48333311081,0.0,0.0,0.0,0.0,0.0701449938613
2018/12/16/17:23:15.877629,55368,1545002595,877338859,base_footprint,5.49444437027,0.0,0.0,0.0,0.0,0.0700594647727
2018/12/16/17:23:15.897700,55369,1545002595,897388120,base_footprint,5.50833320618,0.0,0.0,0.0,0.0,0.0702365608254
2018/12/16/17:23:15.917838,55370,1545002595,917421374,base_footprint,5.51666688919,0.0,0.0,0.0,0.0,0.0703428233212
2018/12/16/17:23:15.937719,55371,1545002595,937448954,base_footprint,5.52777767181,0.0,0.0,0.0,0.0,0.0714007004373
2018/12/16/17:23:15.957870,55372,1545002595,957473911,base_footprint,5.53611087799,0.0,0.0,0.0,0.0,0.072655366253
2018/12/16/17:23:15.977831,55373,1545002595,977500833,base_footprint,5.54722213745,0.0,0.0,0.0,0.0,0.0741804464418
2018/12/16/17:23:15.997979,55374,1545002595,997566799,base_footprint,5.55277776718,0.0,0.0,0.0,0.0,0.0760957119258
2018/12/16/17:23:16.017872,55375,1545002596,17579495,base_footprint,5.55555534363,0.0,0.0,0.0,0.0,0.0775152889966
2018/12/16/17:23:16.037902,55376,1545002596,37608645,base_footprint,5.56666660309,0.0,0.0,0.0,0.0,0.079516139145
2018/12/16/17:23:16.057897,55377,1545002596,57644284,base_footprint,5.57499980927,0.0,0.0,0.0,0.0,0.0819461032923
2018/12/16/17:23:16.077950,55378,1545002596,77696976,base_footprint,5.58333349228,0.0,0.0,0.0,0.0,0.0832258763578
2018/12/16/17:23:16.098355,55379,1545002596,97699989,base_footprint,5.59166669846,0.0,0.0,0.0,0.0,0.084740968248
2018/12/16/17:23:16.118199,55380,1545002596,117738061,base_footprint,5.59999990463,0.0,0.0,0.0,0.0,0.0860281178714
2018/12/16/17:23:16.138103,55381,1545002596,137797326,base_footprint,5.61111116409,0.0,0.0,0.0,0.0,0.0873620352302
2018/12/16/17:23:16.158469,55382,1545002596,157817381,base_footprint,5.62222242355,0.0,0.0,0.0,0.0,0.0887006204669
2018/12/16/17:23:16.178119,55383,1545002596,177841341,base_footprint,5.63055562973,0.0,0.0,0.0,0.0,0.0899994700262
2018/12/16/17:23:16.198276,55384,1545002596,197880426,base_footprint,5.63888883591,0.0,0.0,0.0,0.0,0.0915356728097
2018/12/16/17:23:16.218577,55385,1545002596,217918119,base_footprint,5.64444446564,0.0,0.0,0.0,0.0,0.0930303429928
2018/12/16/17:23:16.238277,55386,1545002596,237988450,base_footprint,5.65000009537,0.0,0.0,0.0,0.0,0.0945278633954
2018/12/16/17:23:16.258251,55387,1545002596,257995576,base_footprint,5.65833330154,0.0,0.0,0.0,0.0,0.0960754134421
2018/12/16/17:23:16.278392,55388,1545002596,278020889,base_footprint,5.66388893127,0.0,0.0,0.0,0.0,0.097814292384
2018/12/16/17:23:16.298330,55389,1545002596,298039366,base_footprint,5.669444561,0.0,0.0,0.0,0.0,0.0990861511898
2018/12/16/17:23:16.318365,55390,1545002596,318068174,base_footprint,5.669444561,0.0,0.0,0.0,0.0,0.100262134389
2018/12/16/17:23:16.338557,55391,1545002596,338119732,base_footprint,5.67500019073,0.0,0.0,0.0,0.0,0.101066695407
